id_venda;operador;valor_total;forma_pagamento;data_venda
31485;Caixa Simulador;142,00;DÉBITO;12/01/2026 08:55
12298;Caixa Simulador;14,00;DÉBITO;12/01/2026 08:45
35379;Caixa Simulador;35,00;DINHEIRO;12/01/2026 08:44
10715;Caixa Simulador;42,50;PIX;12/01/2026 08:31
7233;Caixa Simulador;31,50;DINHEIRO;12/01/2026 08:28
1385;Caixa Simulador;1,50;CRÉDITO;12/01/2026 08:17
19063;Caixa Simulador;33,00;CRÉDITO;12/01/2026 08:17
36187;Caixa Simulador;9,00;PIX;12/01/2026 08:11
31278;Caixa Simulador;58,00;CRÉDITO;12/01/2026 08:02
5094;Caixa Simulador;69,00;DINHEIRO;12/01/2026 07:55
30507;Caixa Simulador;12,00;PIX;12/01/2026 07:41
4410;Caixa Simulador;0,50;CRÉDITO;12/01/2026 07:39
26670;Caixa Simulador;33,00;PIX;12/01/2026 06:49
23483;Caixa Simulador;87,00;DINHEIRO;12/01/2026 06:34
21656;Caixa Simulador;34,00;CRÉDITO;12/01/2026 06:33
6173;Caixa Simulador;64,50;DÉBITO;12/01/2026 06:27
33695;Caixa Simulador;34,00;CRÉDITO;12/01/2026 06:12
22797;Caixa Simulador;37,50;CRÉDITO;12/01/2026 06:08
38218;Caixa Simulador;15,50;CRÉDITO;12/01/2026 06:06
6833;Caixa Simulador;36,00;PIX;12/01/2026 06:03
37839;Caixa Simulador;87,00;DÉBITO;12/01/2026 05:37
21599;Caixa Simulador;79,00;PIX;12/01/2026 02:45
25253;Caixa Simulador;108,50;CRÉDITO;12/01/2026 00:50
24341;Caixa Simulador;66,50;CRÉDITO;11/01/2026 23:37
18178;Caixa Simulador;37,00;DINHEIRO;11/01/2026 23:20
19673;Caixa Simulador;28,00;DINHEIRO;11/01/2026 22:56
39148;Caixa Simulador;23,00;CRÉDITO;11/01/2026 22:41
20461;Caixa Simulador;20,00;CRÉDITO;11/01/2026 18:57
16870;Caixa Simulador;8,00;DÉBITO;11/01/2026 18:52
39166;Caixa Simulador;28,00;DÉBITO;11/01/2026 18:51
12047;Caixa Simulador;39,00;DINHEIRO;11/01/2026 18:30
36686;Caixa Simulador;13,50;DÉBITO;11/01/2026 18:30
15594;Caixa Simulador;73,00;CRÉDITO;11/01/2026 18:26
28855;Caixa Simulador;2,00;PIX;11/01/2026 18:26
8501;Caixa Simulador;1,00;DÉBITO;11/01/2026 18:21
18454;Caixa Simulador;47,50;DÉBITO;11/01/2026 18:08
33895;Caixa Simulador;78,00;PIX;11/01/2026 17:53
35674;Caixa Simulador;15,50;DÉBITO;11/01/2026 17:41
21746;Caixa Simulador;125,00;CRÉDITO;11/01/2026 17:34
33070;Caixa Simulador;60,00;DÉBITO;11/01/2026 17:30
24069;Caixa Simulador;54,50;DINHEIRO;11/01/2026 17:27
32316;Caixa Simulador;15,50;PIX;11/01/2026 17:09
29358;Caixa Simulador;21,00;CRÉDITO;11/01/2026 16:47
26486;Caixa Simulador;120,00;PIX;11/01/2026 16:43
32582;Caixa Simulador;72,00;DINHEIRO;11/01/2026 16:36
32841;Caixa Simulador;12,00;PIX;11/01/2026 16:28
19153;Caixa Simulador;18,00;PIX;11/01/2026 16:16
15868;Caixa Simulador;4,00;DÉBITO;11/01/2026 16:07
32;Caixa Simulador;29,00;PIX;11/01/2026 16:06
3230;Caixa Simulador;43,00;DINHEIRO;11/01/2026 16:06
37658;Caixa Simulador;4,00;DINHEIRO;11/01/2026 15:23
25491;Caixa Simulador;38,00;DINHEIRO;11/01/2026 12:51
21886;Caixa Simulador;90,00;CRÉDITO;11/01/2026 12:13
32512;Caixa Simulador;15,00;DINHEIRO;11/01/2026 10:50
21747;Caixa Simulador;32,00;DINHEIRO;11/01/2026 10:47
19202;Caixa Simulador;45,00;CRÉDITO;11/01/2026 10:32
24210;Caixa Simulador;112,00;DÉBITO;11/01/2026 10:11
23813;Caixa Simulador;73,00;CRÉDITO;11/01/2026 09:30
18569;Caixa Simulador;92,00;DINHEIRO;11/01/2026 08:45
9688;Caixa Simulador;7,00;DINHEIRO;11/01/2026 08:28
155;Caixa Simulador;6,00;CRÉDITO;11/01/2026 08:21
7505;Caixa Simulador;113,00;DÉBITO;11/01/2026 08:15
20135;Caixa Simulador;50,00;CRÉDITO;11/01/2026 07:47
29733;Caixa Simulador;48,00;PIX;11/01/2026 07:40
11788;Caixa Simulador;55,00;DÉBITO;11/01/2026 07:22
38989;Caixa Simulador;57,50;DÉBITO;11/01/2026 07:10
22786;Caixa Simulador;31,50;DÉBITO;11/01/2026 07:05
276;Caixa Simulador;101,00;PIX;11/01/2026 07:03
12453;Caixa Simulador;79,00;CRÉDITO;11/01/2026 06:46
15782;Caixa Simulador;98,50;CRÉDITO;11/01/2026 06:36
18709;Caixa Simulador;12,00;DINHEIRO;11/01/2026 06:23
33849;Caixa Simulador;74,00;PIX;11/01/2026 06:17
12798;Caixa Simulador;46,00;DÉBITO;11/01/2026 06:02
20402;Caixa Simulador;24,00;CRÉDITO;11/01/2026 06:01
23325;Caixa Simulador;38,50;PIX;11/01/2026 04:02
25883;Caixa Simulador;46,00;CRÉDITO;11/01/2026 01:52
26328;Caixa Simulador;88,50;DÉBITO;11/01/2026 00:10
22217;Caixa Simulador;40,00;DINHEIRO;10/01/2026 23:55
39164;Caixa Simulador;93,00;DÉBITO;10/01/2026 22:28
17169;Caixa Simulador;58,00;DINHEIRO;10/01/2026 20:56
16228;Caixa Simulador;6,50;PIX;10/01/2026 20:02
24377;Caixa Simulador;15,00;PIX;10/01/2026 19:43
35323;Caixa Simulador;50,00;DÉBITO;10/01/2026 19:41
30609;Caixa Simulador;72,00;DINHEIRO;10/01/2026 18:51
3111;Caixa Simulador;8,00;CRÉDITO;10/01/2026 18:32
25834;Caixa Simulador;89,50;PIX;10/01/2026 18:31
8104;Caixa Simulador;6,00;CRÉDITO;10/01/2026 18:24
7955;Caixa Simulador;36,00;PIX;10/01/2026 18:21
4131;Caixa Simulador;45,00;DÉBITO;10/01/2026 18:15
5502;Caixa Simulador;54,50;CRÉDITO;10/01/2026 18:14
32101;Caixa Simulador;36,00;DINHEIRO;10/01/2026 18:13
4623;Caixa Simulador;90,50;DINHEIRO;10/01/2026 18:01
32670;Caixa Simulador;27,00;PIX;10/01/2026 17:39
38015;Caixa Simulador;32,50;DÉBITO;10/01/2026 17:36
23311;Caixa Simulador;12,00;DINHEIRO;10/01/2026 17:34
17969;Caixa Simulador;40,00;DINHEIRO;10/01/2026 17:07
658;Caixa Simulador;48,00;DÉBITO;10/01/2026 17:03
28889;Caixa Simulador;34,00;CRÉDITO;10/01/2026 16:33
16873;Caixa Simulador;86,00;DINHEIRO;10/01/2026 16:29
30605;Caixa Simulador;96,00;CRÉDITO;10/01/2026 16:25
2820;Caixa Simulador;133,00;DINHEIRO;10/01/2026 16:20
9092;Caixa Simulador;47,00;DÉBITO;10/01/2026 16:16
5909;Caixa Simulador;31,50;CRÉDITO;10/01/2026 16:11
889;Caixa Simulador;37,00;DÉBITO;10/01/2026 16:10
5168;Caixa Simulador;40,50;DINHEIRO;10/01/2026 16:09
3680;Caixa Simulador;7,50;CRÉDITO;10/01/2026 16:09
15350;Caixa Simulador;3,00;CRÉDITO;10/01/2026 11:53
29148;Caixa Simulador;59,50;PIX;10/01/2026 09:50
22003;Caixa Simulador;12,00;PIX;10/01/2026 09:37
37242;Caixa Simulador;7,00;PIX;10/01/2026 09:17
3315;Caixa Simulador;40,00;DINHEIRO;10/01/2026 08:58
242;Caixa Simulador;2,00;PIX;10/01/2026 08:57
30512;Caixa Simulador;60,00;DÉBITO;10/01/2026 08:46
29090;Caixa Simulador;36,00;CRÉDITO;10/01/2026 08:35
31087;Caixa Simulador;96,00;DINHEIRO;10/01/2026 08:01
33413;Caixa Simulador;36,00;DINHEIRO;10/01/2026 07:57
26735;Caixa Simulador;25,00;CRÉDITO;10/01/2026 07:51
23747;Caixa Simulador;106,00;PIX;10/01/2026 07:23
19371;Caixa Simulador;35,00;DÉBITO;10/01/2026 07:09
39322;Caixa Simulador;28,00;DINHEIRO;10/01/2026 07:09
29361;Caixa Simulador;26,00;PIX;10/01/2026 06:56
28869;Caixa Simulador;36,00;PIX;10/01/2026 06:47
24366;Caixa Simulador;75,00;PIX;10/01/2026 06:45
36885;Caixa Simulador;38,00;DÉBITO;10/01/2026 06:23
18893;Caixa Simulador;27,00;DINHEIRO;10/01/2026 06:19
29889;Caixa Simulador;40,00;DÉBITO;10/01/2026 06:00
13756;Caixa Simulador;11,00;DÉBITO;10/01/2026 04:56
39036;Caixa Simulador;42,00;DÉBITO;10/01/2026 04:23
38651;Caixa Simulador;53,00;DINHEIRO;10/01/2026 03:45
5300;Caixa Simulador;29,00;DÉBITO;10/01/2026 03:32
27445;Caixa Simulador;61,00;DINHEIRO;10/01/2026 02:25
35364;Caixa Simulador;113,00;CRÉDITO;10/01/2026 02:22
10680;Caixa Simulador;86,50;CRÉDITO;10/01/2026 00:33
21174;Caixa Simulador;20,50;PIX;09/01/2026 23:54
29096;Caixa Simulador;20,00;PIX;09/01/2026 23:39
32427;Caixa Simulador;48,00;DINHEIRO;09/01/2026 21:58
34492;Caixa Simulador;18,00;PIX;09/01/2026 21:49
2086;Caixa Simulador;7,50;CRÉDITO;09/01/2026 19:57
36674;Caixa Simulador;111,50;DÉBITO;09/01/2026 19:34
28403;Caixa Simulador;18,00;PIX;09/01/2026 18:56
17744;Caixa Simulador;7,00;DINHEIRO;09/01/2026 18:48
26414;Caixa Simulador;9,00;CRÉDITO;09/01/2026 18:40
7715;Caixa Simulador;110,00;CRÉDITO;09/01/2026 18:38
38378;Caixa Simulador;15,00;CRÉDITO;09/01/2026 18:28
17399;Caixa Simulador;19,00;DINHEIRO;09/01/2026 18:23
12880;Caixa Simulador;52,00;CRÉDITO;09/01/2026 18:23
33067;Caixa Simulador;40,00;CRÉDITO;09/01/2026 17:57
13032;Caixa Simulador;28,00;DÉBITO;09/01/2026 17:41
39568;Caixa Simulador;24,50;DÉBITO;09/01/2026 17:38
3522;Caixa Simulador;81,00;PIX;09/01/2026 17:37
20534;Caixa Simulador;0,50;DÉBITO;09/01/2026 17:33
7490;Caixa Simulador;51,00;DINHEIRO;09/01/2026 17:28
19568;Caixa Simulador;90,00;CRÉDITO;09/01/2026 17:24
12154;Caixa Simulador;32,00;DÉBITO;09/01/2026 17:19
8291;Caixa Simulador;35,50;PIX;09/01/2026 17:00
6795;Caixa Simulador;20,00;DINHEIRO;09/01/2026 16:59
5623;Caixa Simulador;41,50;PIX;09/01/2026 16:53
38858;Caixa Simulador;6,00;DÉBITO;09/01/2026 16:25
29660;Caixa Simulador;53,50;DÉBITO;09/01/2026 16:12
36538;Caixa Simulador;21,00;PIX;09/01/2026 16:05
5821;Caixa Simulador;56,00;CRÉDITO;09/01/2026 13:37
13087;Caixa Simulador;58,00;PIX;09/01/2026 13:22
10934;Caixa Simulador;6,00;PIX;09/01/2026 13:21
16282;Caixa Simulador;18,50;DÉBITO;09/01/2026 13:16
12913;Caixa Simulador;100,00;CRÉDITO;09/01/2026 12:33
6791;Caixa Simulador;89,50;DÉBITO;09/01/2026 10:33
11165;Caixa Simulador;30,00;PIX;09/01/2026 08:45
21227;Caixa Simulador;140,00;DINHEIRO;09/01/2026 08:37
23050;Caixa Simulador;121,00;PIX;09/01/2026 08:20
16181;Caixa Simulador;33,00;DÉBITO;09/01/2026 08:10
27308;Caixa Simulador;61,00;PIX;09/01/2026 08:08
26364;Caixa Simulador;25,00;DÉBITO;09/01/2026 08:03
19570;Caixa Simulador;19,00;DINHEIRO;09/01/2026 07:54
14011;Caixa Simulador;43,00;PIX;09/01/2026 07:45
32764;Caixa Simulador;2,50;DINHEIRO;09/01/2026 07:44
19683;Caixa Simulador;85,00;DINHEIRO;09/01/2026 07:28
25704;Caixa Simulador;12,00;DÉBITO;09/01/2026 07:00
3431;Caixa Simulador;15,00;DÉBITO;09/01/2026 06:58
22537;Caixa Simulador;27,00;DÉBITO;09/01/2026 06:50
38757;Caixa Simulador;41,00;DINHEIRO;09/01/2026 06:49
31005;Caixa Simulador;32,50;PIX;09/01/2026 06:46
31732;Caixa Simulador;72,00;PIX;09/01/2026 06:33
3856;Caixa Simulador;60,00;DÉBITO;09/01/2026 06:32
3749;Caixa Simulador;71,00;DÉBITO;09/01/2026 06:27
18238;Caixa Simulador;10,00;DÉBITO;09/01/2026 06:18
16146;Caixa Simulador;45,00;PIX;09/01/2026 06:11
16392;Caixa Simulador;86,00;DINHEIRO;09/01/2026 06:09
23434;Caixa Simulador;21,00;DINHEIRO;09/01/2026 06:03
15607;Caixa Simulador;39,00;PIX;09/01/2026 06:00
11565;Caixa Simulador;57,00;DINHEIRO;09/01/2026 05:35
8256;Caixa Simulador;80,50;CRÉDITO;09/01/2026 03:40
9506;Caixa Simulador;39,00;DINHEIRO;09/01/2026 01:09
32362;Caixa Simulador;48,00;PIX;09/01/2026 00:38
37534;Caixa Simulador;12,00;DÉBITO;09/01/2026 00:25
5886;Caixa Simulador;116,50;DINHEIRO;08/01/2026 23:46
36541;Caixa Simulador;45,00;CRÉDITO;08/01/2026 23:38
28843;Caixa Simulador;61,50;CRÉDITO;08/01/2026 23:28
30382;Caixa Simulador;109,00;DINHEIRO;08/01/2026 21:29
21309;Caixa Simulador;28,50;DÉBITO;08/01/2026 20:05
10694;Caixa Simulador;137,00;DINHEIRO;08/01/2026 19:19
1055;Caixa Simulador;54,00;CRÉDITO;08/01/2026 18:47
31106;Caixa Simulador;141,00;CRÉDITO;08/01/2026 18:34
462;Caixa Simulador;20,00;DINHEIRO;08/01/2026 18:32
19940;Caixa Simulador;114,50;CRÉDITO;08/01/2026 18:17
16434;Caixa Simulador;15,00;DINHEIRO;08/01/2026 17:37
30271;Caixa Simulador;105,50;PIX;08/01/2026 17:34
29327;Caixa Simulador;33,00;DINHEIRO;08/01/2026 17:30
16168;Caixa Simulador;31,50;PIX;08/01/2026 17:29
5035;Caixa Simulador;44,50;CRÉDITO;08/01/2026 17:24
11241;Caixa Simulador;30,00;DÉBITO;08/01/2026 17:23
3503;Caixa Simulador;25,00;CRÉDITO;08/01/2026 17:16
12176;Caixa Simulador;58,00;DINHEIRO;08/01/2026 16:44
2767;Caixa Simulador;66,00;DINHEIRO;08/01/2026 16:43
23600;Caixa Simulador;16,50;PIX;08/01/2026 16:40
8383;Caixa Simulador;47,50;DINHEIRO;08/01/2026 16:32
19773;Caixa Simulador;123,00;DINHEIRO;08/01/2026 16:29
13860;Caixa Simulador;44,00;PIX;08/01/2026 16:21
38250;Caixa Simulador;12,50;CRÉDITO;08/01/2026 16:18
19830;Caixa Simulador;7,00;DÉBITO;08/01/2026 15:34
37670;Caixa Simulador;68,00;DINHEIRO;08/01/2026 15:32
72;Caixa Simulador;33,00;CRÉDITO;08/01/2026 14:19
19898;Caixa Simulador;42,50;PIX;08/01/2026 12:38
27990;Caixa Simulador;18,00;DINHEIRO;08/01/2026 10:59
4509;Caixa Simulador;91,00;CRÉDITO;08/01/2026 10:01
9592;Caixa Simulador;36,50;CRÉDITO;08/01/2026 09:46
2358;Caixa Simulador;20,00;DÉBITO;08/01/2026 09:15
17828;Caixa Simulador;34,50;DINHEIRO;08/01/2026 08:57
24862;Caixa Simulador;56,00;DINHEIRO;08/01/2026 08:52
19340;Caixa Simulador;18,50;DINHEIRO;08/01/2026 08:31
39200;Caixa Simulador;2,00;DÉBITO;08/01/2026 08:13
34927;Caixa Simulador;32,00;PIX;08/01/2026 08:06
34277;Caixa Simulador;156,00;CRÉDITO;08/01/2026 08:06
33629;Caixa Simulador;94,50;CRÉDITO;08/01/2026 08:05
36119;Caixa Simulador;9,00;CRÉDITO;08/01/2026 07:58
6484;Caixa Simulador;54,00;CRÉDITO;08/01/2026 07:56
21917;Caixa Simulador;35,00;CRÉDITO;08/01/2026 07:50
38920;Caixa Simulador;47,50;CRÉDITO;08/01/2026 07:50
35144;Caixa Simulador;58,00;PIX;08/01/2026 07:47
26466;Caixa Simulador;11,00;DINHEIRO;08/01/2026 07:47
7877;Caixa Simulador;19,00;CRÉDITO;08/01/2026 07:36
32975;Caixa Simulador;64,00;DÉBITO;08/01/2026 07:17
31376;Caixa Simulador;15,00;CRÉDITO;08/01/2026 07:08
36801;Caixa Simulador;0,50;DÉBITO;08/01/2026 06:52
1311;Caixa Simulador;94,00;PIX;08/01/2026 06:42
26724;Caixa Simulador;48,00;DÉBITO;08/01/2026 06:26
1366;Caixa Simulador;58,50;CRÉDITO;08/01/2026 06:07
704;Caixa Simulador;23,00;CRÉDITO;08/01/2026 05:33
7879;Caixa Simulador;24,00;CRÉDITO;08/01/2026 04:04
27790;Caixa Simulador;30,00;PIX;08/01/2026 03:33
28589;Caixa Simulador;55,50;DINHEIRO;08/01/2026 02:39
18796;Caixa Simulador;7,50;DINHEIRO;08/01/2026 01:48
6130;Caixa Simulador;24,00;DINHEIRO;07/01/2026 22:47
25465;Caixa Simulador;2,50;DÉBITO;07/01/2026 22:31
35496;Caixa Simulador;5,00;DINHEIRO;07/01/2026 21:27
5683;Caixa Simulador;20,00;CRÉDITO;07/01/2026 20:59
8819;Caixa Simulador;101,50;DINHEIRO;07/01/2026 20:41
39246;Caixa Simulador;50,50;PIX;07/01/2026 20:40
12702;Caixa Simulador;90,50;DINHEIRO;07/01/2026 18:48
6428;Caixa Simulador;15,00;CRÉDITO;07/01/2026 18:48
14625;Caixa Simulador;12,00;DINHEIRO;07/01/2026 18:46
21148;Caixa Simulador;9,00;DINHEIRO;07/01/2026 18:35
24191;Caixa Simulador;60,00;CRÉDITO;07/01/2026 18:32
12413;Caixa Simulador;35,00;DÉBITO;07/01/2026 18:30
31575;Caixa Simulador;24,50;CRÉDITO;07/01/2026 17:50
7126;Caixa Simulador;20,00;DÉBITO;07/01/2026 17:40
15843;Caixa Simulador;1,00;PIX;07/01/2026 17:35
18926;Caixa Simulador;48,00;DÉBITO;07/01/2026 17:25
33296;Caixa Simulador;75,00;DÉBITO;07/01/2026 17:25
24400;Caixa Simulador;33,00;DINHEIRO;07/01/2026 17:21
603;Caixa Simulador;26,00;PIX;07/01/2026 17:20
13847;Caixa Simulador;25,00;PIX;07/01/2026 17:17
20964;Caixa Simulador;18,00;DÉBITO;07/01/2026 17:13
38021;Caixa Simulador;4,00;PIX;07/01/2026 17:11
5282;Caixa Simulador;51,00;CRÉDITO;07/01/2026 16:50
33387;Caixa Simulador;72,00;DÉBITO;07/01/2026 16:38
12909;Caixa Simulador;100,00;DINHEIRO;07/01/2026 16:28
30250;Caixa Simulador;47,00;CRÉDITO;07/01/2026 16:25
18385;Caixa Simulador;76,00;CRÉDITO;07/01/2026 15:44
39840;Caixa Simulador;31,00;DÉBITO;07/01/2026 14:17
11770;Caixa Simulador;49,00;DINHEIRO;07/01/2026 08:55
10660;Caixa Simulador;107,00;DÉBITO;07/01/2026 08:38
14309;Caixa Simulador;106,00;CRÉDITO;07/01/2026 08:24
26378;Caixa Simulador;103,50;CRÉDITO;07/01/2026 08:22
12681;Caixa Simulador;67,50;DINHEIRO;07/01/2026 07:38
27952;Caixa Simulador;20,00;CRÉDITO;07/01/2026 07:32
39446;Caixa Simulador;14,00;PIX;07/01/2026 07:21
36857;Caixa Simulador;117,00;DINHEIRO;07/01/2026 07:11
33774;Caixa Simulador;110,00;CRÉDITO;07/01/2026 07:07
20216;Caixa Simulador;35,00;DINHEIRO;07/01/2026 06:38
7876;Caixa Simulador;93,00;PIX;07/01/2026 05:41
12654;Caixa Simulador;136,00;DINHEIRO;07/01/2026 03:29
21674;Caixa Simulador;66,00;DINHEIRO;07/01/2026 02:20
14967;Caixa Simulador;18,00;PIX;07/01/2026 00:00
19391;Caixa Simulador;57,50;PIX;06/01/2026 21:43
12094;Caixa Simulador;54,00;PIX;06/01/2026 19:06
26416;Caixa Simulador;109,00;DINHEIRO;06/01/2026 19:00
18462;Caixa Simulador;47,50;DÉBITO;06/01/2026 18:51
30602;Caixa Simulador;6,00;PIX;06/01/2026 18:18
10627;Caixa Simulador;30,50;DINHEIRO;06/01/2026 17:50
27755;Caixa Simulador;53,00;DINHEIRO;06/01/2026 17:46
34025;Caixa Simulador;54,00;CRÉDITO;06/01/2026 17:42
12684;Caixa Simulador;26,00;PIX;06/01/2026 17:40
13770;Caixa Simulador;31,50;DINHEIRO;06/01/2026 17:39
11510;Caixa Simulador;90,00;DÉBITO;06/01/2026 17:36
19303;Caixa Simulador;14,00;PIX;06/01/2026 17:35
12377;Caixa Simulador;12,00;CRÉDITO;06/01/2026 17:20
39133;Caixa Simulador;15,00;DINHEIRO;06/01/2026 17:18
13605;Caixa Simulador;64,00;PIX;06/01/2026 17:14
38135;Caixa Simulador;32,00;DÉBITO;06/01/2026 17:04
18268;Caixa Simulador;22,00;DINHEIRO;06/01/2026 16:52
18981;Caixa Simulador;30,00;DÉBITO;06/01/2026 16:45
13350;Caixa Simulador;15,00;PIX;06/01/2026 16:27
2507;Caixa Simulador;79,50;PIX;06/01/2026 16:14
6168;Caixa Simulador;29,00;DÉBITO;06/01/2026 16:02
14400;Caixa Simulador;19,00;DINHEIRO;06/01/2026 16:01
3332;Caixa Simulador;60,00;DÉBITO;06/01/2026 12:28
20487;Caixa Simulador;95,00;PIX;06/01/2026 11:37
27961;Caixa Simulador;127,00;PIX;06/01/2026 10:57
18593;Caixa Simulador;55,00;DINHEIRO;06/01/2026 08:57
9788;Caixa Simulador;6,00;DINHEIRO;06/01/2026 08:56
30053;Caixa Simulador;18,00;DÉBITO;06/01/2026 08:52
29166;Caixa Simulador;51,00;CRÉDITO;06/01/2026 08:49
38084;Caixa Simulador;12,00;PIX;06/01/2026 08:30
3579;Caixa Simulador;43,00;DINHEIRO;06/01/2026 08:27
1359;Caixa Simulador;66,00;PIX;06/01/2026 08:12
30426;Caixa Simulador;12,00;DÉBITO;06/01/2026 08:02
20431;Caixa Simulador;12,00;CRÉDITO;06/01/2026 08:00
589;Caixa Simulador;12,00;PIX;06/01/2026 07:46
4877;Caixa Simulador;65,00;CRÉDITO;06/01/2026 07:26
15132;Caixa Simulador;96,50;CRÉDITO;06/01/2026 07:24
22224;Caixa Simulador;45,00;DÉBITO;06/01/2026 07:18
5557;Caixa Simulador;50,50;PIX;06/01/2026 07:14
38807;Caixa Simulador;136,00;PIX;06/01/2026 07:07
805;Caixa Simulador;5,00;DINHEIRO;06/01/2026 07:01
28558;Caixa Simulador;122,00;DÉBITO;06/01/2026 06:37
847;Caixa Simulador;72,00;DÉBITO;06/01/2026 06:37
10433;Caixa Simulador;105,50;DÉBITO;06/01/2026 06:31
13109;Caixa Simulador;65,00;PIX;06/01/2026 06:19
13624;Caixa Simulador;122,00;DÉBITO;06/01/2026 06:16
19116;Caixa Simulador;43,00;DÉBITO;06/01/2026 06:03
23059;Caixa Simulador;91,00;CRÉDITO;06/01/2026 06:01
12717;Caixa Simulador;37,00;DINHEIRO;06/01/2026 05:10
19186;Caixa Simulador;5,00;PIX;06/01/2026 04:12
13816;Caixa Simulador;82,00;PIX;06/01/2026 03:28
9516;Caixa Simulador;59,00;DINHEIRO;06/01/2026 02:46
11430;Caixa Simulador;12,50;PIX;06/01/2026 01:25
24774;Caixa Simulador;135,00;DÉBITO;06/01/2026 00:18
12615;Caixa Simulador;119,00;DÉBITO;05/01/2026 23:22
32057;Caixa Simulador;12,00;CRÉDITO;05/01/2026 22:48
1696;Caixa Simulador;45,00;CRÉDITO;05/01/2026 22:03
28435;Caixa Simulador;21,00;CRÉDITO;05/01/2026 21:52
15833;Caixa Simulador;44,00;DÉBITO;05/01/2026 21:30
26055;Caixa Simulador;106,50;PIX;05/01/2026 21:16
8274;Caixa Simulador;36,00;PIX;05/01/2026 21:05
20244;Caixa Simulador;29,00;DÉBITO;05/01/2026 19:41
31735;Caixa Simulador;17,50;PIX;05/01/2026 19:10
32700;Caixa Simulador;15,00;DINHEIRO;05/01/2026 19:00
9537;Caixa Simulador;19,50;DÉBITO;05/01/2026 18:38
15780;Caixa Simulador;25,00;PIX;05/01/2026 18:31
24622;Caixa Simulador;39,00;DINHEIRO;05/01/2026 18:15
8665;Caixa Simulador;10,00;DINHEIRO;05/01/2026 18:14
7503;Caixa Simulador;53,00;PIX;05/01/2026 18:08
29190;Caixa Simulador;38,00;DINHEIRO;05/01/2026 17:59
12574;Caixa Simulador;6,00;CRÉDITO;05/01/2026 17:55
2070;Caixa Simulador;59,00;PIX;05/01/2026 17:42
15398;Caixa Simulador;48,00;PIX;05/01/2026 17:30
21490;Caixa Simulador;51,00;DINHEIRO;05/01/2026 17:27
8552;Caixa Simulador;99,00;DÉBITO;05/01/2026 16:54
15114;Caixa Simulador;40,00;DINHEIRO;05/01/2026 16:50
10953;Caixa Simulador;52,00;DÉBITO;05/01/2026 16:45
13072;Caixa Simulador;10,00;CRÉDITO;05/01/2026 16:40
26266;Caixa Simulador;44,00;PIX;05/01/2026 16:08
36547;Caixa Simulador;30,50;PIX;05/01/2026 15:26
37962;Caixa Simulador;26,50;CRÉDITO;05/01/2026 13:33
24038;Caixa Simulador;37,00;DÉBITO;05/01/2026 12:23
24231;Caixa Simulador;18,00;CRÉDITO;05/01/2026 12:20
870;Caixa Simulador;50,00;CRÉDITO;05/01/2026 12:14
16473;Caixa Simulador;19,00;DÉBITO;05/01/2026 11:59
1423;Caixa Simulador;89,00;CRÉDITO;05/01/2026 10:52
37936;Caixa Simulador;10,00;PIX;05/01/2026 08:51
15579;Caixa Simulador;35,00;CRÉDITO;05/01/2026 08:40
29004;Caixa Simulador;33,50;CRÉDITO;05/01/2026 08:33
15393;Caixa Simulador;55,00;PIX;05/01/2026 08:18
25879;Caixa Simulador;48,00;CRÉDITO;05/01/2026 08:15
32420;Caixa Simulador;30,50;DÉBITO;05/01/2026 08:06
25204;Caixa Simulador;6,00;CRÉDITO;05/01/2026 07:53
2159;Caixa Simulador;44,00;DÉBITO;05/01/2026 07:43
33454;Caixa Simulador;1,50;DINHEIRO;05/01/2026 07:37
14307;Caixa Simulador;53,00;DÉBITO;05/01/2026 07:33
35546;Caixa Simulador;15,50;DINHEIRO;05/01/2026 07:09
9176;Caixa Simulador;26,00;PIX;05/01/2026 06:53
22364;Caixa Simulador;37,00;PIX;05/01/2026 06:50
26402;Caixa Simulador;27,00;CRÉDITO;05/01/2026 06:48
8669;Caixa Simulador;118,00;CRÉDITO;05/01/2026 06:41
33810;Caixa Simulador;29,00;DINHEIRO;05/01/2026 06:23
19690;Caixa Simulador;57,00;PIX;05/01/2026 06:05
20218;Caixa Simulador;95,50;DÉBITO;05/01/2026 06:04
37376;Caixa Simulador;46,00;DINHEIRO;05/01/2026 04:35
16704;Caixa Simulador;14,50;CRÉDITO;05/01/2026 02:58
32315;Caixa Simulador;40,00;CRÉDITO;05/01/2026 02:50
35772;Caixa Simulador;57,50;PIX;05/01/2026 01:49
31490;Caixa Simulador;20,50;CRÉDITO;05/01/2026 01:24
16239;Caixa Simulador;18,00;DÉBITO;05/01/2026 01:23
5138;Caixa Simulador;34,00;PIX;05/01/2026 00:43
18130;Caixa Simulador;33,00;CRÉDITO;04/01/2026 23:37
39786;Caixa Simulador;40,00;DINHEIRO;04/01/2026 22:56
22388;Caixa Simulador;28,00;PIX;04/01/2026 22:43
11504;Caixa Simulador;29,50;PIX;04/01/2026 22:13
10254;Caixa Simulador;12,00;CRÉDITO;04/01/2026 21:38
37692;Caixa Simulador;112,00;CRÉDITO;04/01/2026 19:28
38800;Caixa Simulador;47,00;DÉBITO;04/01/2026 19:22
17536;Caixa Simulador;1,50;DÉBITO;04/01/2026 18:38
10290;Caixa Simulador;30,00;DINHEIRO;04/01/2026 18:08
36011;Caixa Simulador;53,00;CRÉDITO;04/01/2026 18:00
